PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,species
8.16205546018241,0.9435675394969542,-2.1939545429624268,0.15430890167558878,-1.0034682130291799,0.4373932378934848,1.391621233616809,0.7572517380202938,0.7604889639473743,-0.16650247964134668,0
3.2142572792740545,1.6894447489052433,0.8810615773850103,2.4679122355766805,0.4431542908811431,-0.5231011715315379,0.23003958782282083,-0.3575935853663422,-0.5160454186039977,0.5944675417217796,0
3.8278459904538176,-0.4244853067589402,-0.3438987563668022,-0.7823961578090493,1.0605784781741203,0.35072169634705097,-0.5170634805376683,0.49984465719808385,-0.2903276889941318,-0.2381568856970738,0
2.5169486676760977,0.522060855716976,3.1797528366541257,0.7624298725516556,1.0734767493036228,-1.0298438691256608,-1.0117277930789628,0.331698611838236,0.3100965468639945,0.002485826622037832,0
3.8606583143944024,1.6729188260353927,-0.4424232126233743,0.33345291612237493,-2.0066493426139544,0.25482238250700806,-1.2036688951358592,0.3975618480620641,1.2328284074825504,-0.7125182672863621,0
4.617437285771215,-0.6740169394482892,-0.14515632749978,-1.0068865927820874,0.94864701441083,0.6555315860261874,-0.6099874653927062,-0.29127654798618535,-0.0632977326002117,-0.5274645423528571,0
5.1483185914155705,1.9806562761941298,-0.4461367303457703,0.9527769112201623,-0.7261223282274112,-0.8748037583660025,0.3829241513441005,-0.2920495430940872,0.8893416185168218,0.2424071345917655,0
5.39302202908034,1.5948809174930039,-2.075173554122433,0.48541626712994873,-0.5195507692689834,0.6400069825907628,0.5313749124601513,0.866307054979617,-0.4785006397899407,-0.05525621573869808,0
5.04149148803972,1.8463321206443986,-0.8146109883474875,0.9256542004416856,-0.5283497562073912,-0.19217165757783525,0.3096593927452175,0.367911365378609,-0.8575247138054862,-0.41009540667027067,0
5.509676269508257,0.338633739345408,-1.5071358845134093,1.2060863916073117,0.834089213565356,-0.7160966048918672,0.3669593420785511,0.3425212957752835,-0.6644110130924569,-0.7574036722375809,0
4.240450197411271,-0.9219643034934084,-0.06737571242362318,-0.27463452947239153,1.0080505436186076,0.07946624079032669,-0.5405447115470711,0.4203707657271538,-0.4766730859745506,-0.47344077467321066,0
6.2200605672795914,0.25132222358902295,0.0353276554356627,-0.5129073620837241,0.662419344820866,-0.6360376362153709,0.5516004720801965,0.03579698467741027,0.8186422049623524,0.3669359811323847,0
3.162599125495289,1.0325094040984037,0.4716053372271183,-0.8447790501469908,0.9641730952952524,0.45117291208574417,-0.40176766437924194,1.2044088808764288,-0.3425680595283991,-0.5684187730118672,0
0.9200515362968782,-3.41448967214141,1.59015261663127,-1.2800789478661632,1.5576348829404878,-1.2606034647107636,1.5197314191069033,0.32930449686234864,0.7269752613747945,0.6614992405224758,0
0.08883235586097353,-2.9672684311489568,2.1603268413550127,-3.106267707573084,2.199611580059123,-0.7482237318168533,1.138713774290518,-1.338938479747072,0.8606617000533535,0.263446714032775,0
0.6792942091764239,-3.8659733196321913,2.1810283843322025,-0.4974691306824817,2.2541943313004533,0.08868124170387882,1.1745628707569522,-0.04515546553945825,0.7821038592441154,0.50977761856176,0
0.6772034560593555,-2.637006726215276,1.0789494986816237,-0.9791394966279132,2.7194517224099677,0.326342365951575,2.714888766579165,-0.45465993667216076,-0.29162411708270086,0.2876187191415598,0
-0.5292082668634155,-5.121730706235039,1.9800827555377363,-4.725159604970498,0.8951407814284772,0.9680499049838527,0.13541675243122064,-0.1771992855625708,0.24181580421509968,-0.15720294585419095,0
3.971489041656224,0.6136357414045359,2.0167594745185697,1.0429591641810578,0.7328293158997582,0.0068302550791239855,-0.5931853609649462,-1.4842573992986385,-0.6252329634831308,-0.7888257912040307,0
3.1532748064893505,-1.3622332133380202,0.9888967857946012,1.127396494445796,0.5305055256196609,-0.5814832586582199,-0.37599713969305626,-0.2855920063774409,-0.21941762919709631,-0.4622576448937469,0
4.626848774772844,-1.4112067721008417,-0.670971028890831,1.217390285176149,0.3690709905641762,0.2934428279209341,-0.20115784017214416,-0.21656810425577339,-0.3450002769880378,-0.7786824068466147,0
2.6517302212389238,-3.5236070253586003,1.0618421380809764,-1.1157142875094066,1.0172918898686434,-0.27406388927465986,1.1388261729384832,-1.9016806184355912,0.6984864780129564,0.8604880427049418,0
5.614538440898441,2.1309723104942693,0.08269234082080722,0.06341138122965535,0.057160143617867816,0.09223495958395846,0.19831879653834517,0.3669905909918525,-0.08907821162681785,0.06580250138244333,0
5.070469982059392,-0.29166538538536624,-1.2413369347202134,0.29943709147564107,0.2760115269414947,-0.36061312085681063,0.1606515773194424,-0.845059814477052,-0.5494114363550355,0.4001152526604598,0
6.730095499929728,0.9905463063496814,-1.9880972327683253,0.43750246178534297,0.33264913491017406,-0.016813135404052795,0.3267252756918183,-0.8677684849804242,-0.778519250786368,-0.8770770468837691,0
3.407250153952256,-0.49116990268224514,-0.7498645652653771,-0.9839018181873351,0.9159720134343249,0.5390559231352189,0.2560776038850778,0.16851386763856674,-0.239507010727825,0.24427992881398597,0
4.81626088377083,0.5281696202743296,1.4951796817000793,-0.6512837736954673,0.6981979379965717,-0.33424356606929034,-0.44549107359509005,0.8397831912269014,-0.38407569161643945,-0.792833627766775,0
2.3671189735953835,-0.8251415055515136,1.0056001647423656,1.8353039735385182,0.459992265298068,-0.39499948522579875,-1.0135028282142915,0.03480407732759879,-0.27385025168222865,0.036214105587041356,0
4.126760800218655,-2.3245312696855254,-0.002189825780422576,0.6458531151202506,0.8614081665737856,-0.3204629177111998,-0.7851266731223173,-0.3507776316598487,-0.9371645691708583,-0.6192190046238271,0
6.276157701650911,0.37142538582626505,-0.806176835240035,2.6604065062389415,-0.4189138515944761,-0.29594490724547134,-0.9912216244309232,-0.317820816831929,-0.2640697912085578,0.1349020992424156,0
4.841195554520769,-3.567396877618022,1.2627643460424056,-1.4088213320273384,-1.4104900495120025,-0.8506892897653667,2.0394650176703726,-0.3536392460884277,-0.3491887415385491,0.6745104289919991,0
6.545484269480798,-0.7190246697155376,-2.8419248636922747,0.7495704857594454,-0.19966751410611167,-0.7265904881271428,-0.46232432894105524,-0.8339394828769239,-0.16019864865418457,0.07396746361935819,0
5.013113521282311,3.478857220105642,1.868980090836592,1.028615593550914,-0.050380775260675206,-0.04545605052126294,-0.8502179229290022,-0.2535550656686663,0.4638151183379767,0.14380976975203028,0
1.7746527297707062,-2.7590354225791294,8.381932463356689,-2.7865588104596184,-5.36088135450322,-0.3018565206951872,0.3856787489276674,1.014118121849608,-0.43096216490845923,-2.5566104953022664,0
4.487229594305658,1.5509266010799982,2.476179352474937,-0.21076993499828955,0.5566404316549808,0.15560720538434009,-0.22003683143314476,0.585382997622161,-0.7585691599365469,0.12237004012205886,0
2.917273195214142,-0.6162632283607157,1.913597397890859,0.5949327709600621,0.3406837035490433,-1.5538761207441065,0.29779098516831654,-0.7615339904726203,0.4200567427511674,-0.2798840445231377,0
4.428489200277183,0.7664349805688081,1.184884541170163,1.277157962061248,0.7949367905662984,0.2275163784447466,0.2573715894815618,0.5588673391631939,-0.3070930865794228,-0.4947491409171601,0
7.185668303567813,2.4561543992097503,-1.2047473496740249,-1.4007102035947443,-0.6406215095027211,0.9639928114234414,0.33908197781871796,-0.6182951407311166,0.15277211185095294,0.4806237444311436,0
5.439319992760353,2.9840730068448957,-0.9930628365703303,0.2416474210822235,-0.10318133347071937,1.5808545712287794,1.1244484484793729,-0.8635147213139331,-0.46670907400005235,-0.4950988009766941,0
3.320551393979384,2.8084077645636736,1.1730034473653812,-0.46138397803868125,0.668661640327942,0.37328368567646136,-0.2620510241009786,-0.4492785814941067,0.2891463893726603,0.44532035807835746,0
5.138674247886673,2.3970657447421946,0.15271174409239577,1.3828437926957395,0.24150931447434093,0.9412167043812146,0.5980782980558875,0.7420511067794622,1.2231040746204112,0.385779159940047,0
4.4317818210411035,0.011581233393033664,0.5032875185586678,-0.3940671339002405,0.19573258007025163,0.6740512784116046,-1.2476377820920392,0.3133122397594199,0.9842200063926385,-0.5570021626444587,0
3.5263269263231267,0.7231268717491861,1.3069489407017232,2.0100404204314226,0.8105813069304456,-0.7330733011163402,-0.5569916222596213,-0.6955983322718745,0.3419550517050767,0.024559357457073012,0
4.012880534196804,0.5983326056360379,0.3040659510735244,-1.1321618893223808,0.18332119435621996,0.5775735984625058,-0.5133931940894819,0.00529120118299245,1.0115038750725287,-0.12295713376682085,0
2.959228129356403,-3.9867211091050296,2.6142004930843257,1.578966391244646,-4.92293750556055,0.41183042137637016,4.91596260328906,0.8183977475065873,-2.3054143200676647,-0.2365415061253685,0
-0.7660918600514774,0.6058655422338626,-2.508268772987727,0.7090854893008778,0.553061021015466,1.8486763636664565,0.41217293852260045,1.9604295989289555,-0.2025407802718335,0.6343095868530588,1
-3.7032662099514364,-1.1376329893355157,-0.8025001545446083,-1.320917585549904,-0.9965482698681147,-2.1122054856739245,-0.6320694301665788,-0.5587303056064915,0.7577095804371852,-0.9275037168102265,1
-6.077728163472409,2.5327995414496898,-0.5968854297133346,0.13240346878150527,1.0059997826936702,-1.2452706688745239,-0.6995004903863331,1.5008261158878724,-2.120649932975404,-0.8778470772378213,1
-3.018097815861148,-0.5638101744295644,0.308601974316747,1.9948723775280475,-1.0343716409516295,0.5003391534652216,2.504125620489547,1.8235809496566597,1.526649469724416,-1.5879544623593833,1
-4.464230681659565,3.020080699043972,1.0170155164181705,1.2641774635190957,0.8252473889217443,-1.2044064949070798,0.09111177500466684,-0.9439164266289476,-0.12395543591867249,-0.372121445655121,1
-2.6850494686113158,-1.5313915823108055,-0.6006187989671841,0.18224518002437157,0.7807882214940828,-0.41913310564273887,-0.5723567633671895,-0.5744321622558379,-0.5552044622040091,0.2086276399294522,1
-1.256418892447641,-1.332537108267437,-2.1903325422145867,-0.5390841035788739,0.8121989657456269,0.7625653860158874,0.35909472907152784,1.0123456795610382,-0.7262075816234855,0.13222330567609827,1
-4.753152924666915,2.162547942484899,2.144298765945348,1.8591789706303175,1.0477203298245683,-2.424716728302933,1.6784028087771667,-1.7042799249820781,-0.995406289772635,-0.17139093314342235,1
-1.332311751586122,-3.619085492284722,-2.6922509165025486,-1.3970004784767218,-1.507188403341597,-1.9757890447341566,-1.3834087070015066,-2.2216733405436817,0.09533001513187463,-0.44909751477160487,1
-0.06767166310676367,-2.5754622405464396,-3.6452122024809537,0.6708986920478869,-0.009491947205157069,-1.1000347042985406,0.6766824913484725,1.1356095688124288,-0.238291726805158,-0.04134995294484953,1
-3.882740607297984,1.618937695794431,0.8276417847844212,0.2339226967530503,0.8357040784539348,-0.1642562007044833,-1.5841572286438765,1.330158078952489,-0.2941709759555703,-0.4216683925511039,1
-1.5039180143171649,-1.1264284160244076,-1.1575384366894879,0.3636364890857667,-0.12321082372273572,-0.4370838689552028,-0.3915928243827637,-0.7511421886130308,-0.6234253718398289,-0.38064261472996513,1
-3.695224096337865,0.8382963833828324,-0.7106919070971133,-1.9294434137922611,-1.4756300581758193,0.8370582277890379,0.7693519142316186,-0.986582593223859,0.8540421846396405,-0.4787514721239376,1
-1.395261640376991,1.6886081540487408,-1.097112244356331,-1.9234442058695747,-0.017394037749783858,0.7480466710321422,0.1307519045227151,-0.5943203932855751,0.834704139967677,0.048093099674054424,1
-3.5934343467841434,0.9114542693905903,1.9465176369959374,2.1418251839462603,0.48268321065027464,0.5873984226858437,-0.3340457637366781,-0.9097024600621882,-1.435222515995893,0.4921848470771432,1
-3.6907406115390815,3.461599075900644,2.188327318307027,0.41507030394009103,0.6795361012787342,0.7264756784381594,-0.23052591670707057,1.1626970283444773,0.07595253603308696,0.46921809027172706,1
-2.790776072250496,5.558036066772578,-0.08581189367123092,-2.096504291753039,-1.1987688087154333,1.5681507957984357,-0.11011685544232201,-1.2708060336155476,-0.06617139224042709,-0.8587661887583217,1
-1.9135236883340012,-1.5676915466676942,-0.5739247706546589,0.15954897980874438,-0.39241117242557194,0.801252352349039,-0.3524944718484481,1.1844075799804439,0.1652564034572261,-0.008743487290811093,1
-3.182437411319527,-3.6428742290452156,-3.180581820725193,-0.6381146591826318,0.0708070981483753,-2.150253013652124,0.054426195290799055,0.23491091770513806,0.1237856151958248,0.5302102872247402,1
-3.187511737263075,0.9549027385635941,-0.28123435346200465,1.0500321477338297,0.27639154483835426,0.9071226274936716,-0.5116627473453396,1.494627584415605,0.40715447154513024,-0.4751717828511182,1
-2.3382363342397836,1.8361324283155902,-1.1558568959768079,-2.581618710759601,1.4192088686923492,0.15114791481889217,0.8196874690919591,0.5745907322866445,-0.6384825212357874,-1.2560854728669484,1
0.3950654439181128,1.3976933296749898,0.40519324479007424,-0.08078497248636994,-1.5817136652201504,0.4794844024624567,0.24913614613966667,-0.37217242457972083,-1.917874724465174,2.5571434260063017,1
-2.6810985749632077,-0.24753345727043014,0.18881252595305345,-1.414115282980609,-0.49099938695574535,-1.4997949239652817,-0.3080055867223424,-0.09761859000015076,-1.5965858147116174,0.08215548969194669,1
-4.969113347836246,1.8526691714137005,-0.005961567246069713,-1.5677730766206992,0.6004062082690395,-2.2443702092521454,1.3427243740338277,0.7571697479409509,-2.5165984590411776,-0.11518434584544814,1
-4.1389066594209805,4.169652722638485,1.1991923695121691,0.5863481132327909,-0.21578532401891876,-1.6269239467164818,0.7548465204828803,-0.40549964539812144,1.3253164693895152,0.30971484788054576,1
-5.220029588206622,0.6711499560611192,-0.34352129312194396,1.562716159581205,1.2267471822198388,-1.2734307162489862,0.040271275600619195,2.2322742050349262,2.1171543374000033,1.1702618655046215,1
-2.979930913702997,-3.001173462366695,-0.5140776275801355,-0.11086119549349688,-0.6986868338027119,0.32305122013210913,1.0634021367074702,0.29614923731749465,-0.4470024088256323,-0.27415261491450343,1
-0.6534394408607154,-0.9989903888063323,-1.7084206094325833,-1.7519266749613853,-1.0295817127477287,1.229357574123622,0.7318390312698679,-0.38369277476987346,0.9380775888663686,0.1136416758551983,1
-5.215065643715355,0.7240263555070443,2.0395823648043896,1.096063031250751,-0.1774327412482269,1.0445071960415517,-0.24010045801522367,-1.2486637783337189,0.4207458255255504,-0.5375646249912163,1
-0.7393411012044533,-3.0588662987236734,2.051904680602756,3.3742581952993835,1.0049356202159017,2.009876937426984,-0.3325180286926149,-1.9876303850569885,-0.00010232406876736751,1.0000482310812955,1
-3.4853892418173174,-7.4661089245609285,2.3791854222864455,4.517168286681833,1.3341171185807184,2.4897533800453324,-0.16226076033280493,0.12958845978686562,0.7677824354261168,-1.5215508055889542,1
-2.8775379477129714,0.712614189833121,-0.5791357944938997,-1.3790848149510342,-0.008965131571786819,-1.0029766626634142,0.3046177253580303,1.021591798342503,0.8634267074036447,0.7091672611774311,1
-1.060322552247544,-1.5164358894621974,-3.059619247017212,-0.20655084484844596,-1.9778032799266299,-2.0399779191113954,0.35039146243588193,0.3657072684937496,1.388577812807231,1.6642108503068869,1
-3.773307140426718,2.6684666287408216,-1.0866585019325052,-0.1444510438424977,0.6331265183807288,0.6893129846048326,0.2804557819032925,-1.259016645780893,-1.7541498358175642,0.0588100309202397,1
-1.718615988144078,-3.1123758458539332,-2.289541504106168,-0.38394272710372696,0.9357092226210153,0.1144159786011146,0.12392974426325372,0.6715713554743442,-0.18595131689817399,1.2356353407469596,1
-3.383693410499808,-2.3396887121712227,-0.5410415560023224,-0.016376084300483575,-0.5432273047039468,-0.9405534679988289,-0.33142825106354057,0.19516860832186272,1.0001582408872984,-0.6891538601103163,1
-4.516602016504813,-4.45029401475444,3.6888091377671515,-1.4297187575214092,-1.2434249739133902,1.9297066124184477,-1.3908993546937403,1.4405282669724966,-2.147968335222144,2.3997259571604515,1
-3.946380442293677,3.9163058689252157,0.867718727523331,-1.971365776034651,-0.08961956716173392,-0.4506595530113588,-0.6254958454703806,-0.545887796284838,-1.2234698471384298,0.5634545251391075,1
-3.2343022661413867,1.9724900299108876,-1.0336505268442262,1.7881972432481112,-0.1899667029773772,0.5307761484977761,0.4001796953068103,-0.4892967276892059,-0.789370016852175,0.19267012160146121,1
-1.999495736441935,-2.613556429776695,-0.7649421708680112,0.8044756973755122,-0.6541305449537947,0.16339386540252898,-1.7451097668672382,0.25600818536452,0.16958004050278006,-0.06202880766516246,1
-1.4005705798732604,-0.9635359445001911,-0.5963664371211831,1.5658771529478324,-1.560509106948403,0.8669826916285223,-0.4872501163602919,-0.2437775164939326,-0.0864266929652227,0.30700464390256677,1
3.235695970967117,1.8847574048148903,-3.273566036436399,0.7508263765735907,-3.261079589779524,-0.4731607573190494,-0.2953719590402006,-0.8993128641818681,0.12247579598037864,-1.27826105245748,1
-5.453727278998938,2.7387913866134164,-0.39955552015413676,1.1603863474588607,0.6831812324121401,-1.4032759426872958,2.303396948984991,0.8842424329730498,1.7304618422836446,-1.0869178285485115,1
-4.003558959447926,1.469014800491941,-0.20954686028216227,0.13761441848207812,-0.3167584201650809,-0.23497104148985837,-1.452069648572441,1.6690562549875367,0.6192491863420412,-0.01621748122799201,1
-1.573384699523461,-0.6034376942293221,-1.9435239748419775,0.41918075140187033,-0.040238216611654644,0.14985055235436398,1.0006566781676038,0.6147549007154248,-0.6816097610833347,-0.027356251743481927,1
-0.9634727593964736,-5.565474137772123,-3.2386185357871295,1.6731266058861536,-0.6423109821862634,0.26224512637942704,-1.050527390293565,0.5996340822961311,0.09900842699167543,-0.6867306402901318,1
-0.5974674813644694,-2.6797216375127926,0.6296736880296672,0.4366091058904493,-2.8960395483779777,-0.36116775594908157,-1.2955944073412617,-0.806919779024464,0.6307065663041594,1.5519709333160903,1
-1.912147372730967,-1.919445277494587,-3.236405420393275,-0.5584685158125142,-0.19503547769904175,-0.16609042317477032,-1.5979209829867513,0.40128116261824787,-0.9751091949659582,-0.12460820549900357,1
-3.1018146495752905,1.2026325192042446,-0.45369827317847733,0.13594315895450837,-0.02813874573037905,-0.07571919433913207,-1.0227425456767028,0.9207816800208386,-0.07718201722740105,-0.08882800457794952,1
-1.9237118082680214,0.5268062633846463,0.44034217639380907,-0.14000442611413655,-2.6646034306101214,-1.1537308122695784,-0.49279137259193956,1.6831506034437755,0.237715451016812,0.9180706515087643,1
-2.9814015089120596,-0.9411708791301563,-0.07285218913093856,0.880839119571586,1.1528644978202964,1.371632703552518,-0.34843964762353724,-0.11018756428530269,-0.7237022304079531,-0.2181625797964509,1
-2.2827193374661428,-2.7667194697348827,-0.48138302784439546,-1.3410057328877432,0.2059706702348933,2.1710384929017192,-1.6363991491830587,-0.18668513045325402,1.3948263628181428,-0.6791585233385717,1
-3.7610401937305067,-0.744184211140081,-2.2815267020183176,-1.9566500404924294,-0.8173791130752802,-0.17279746070376276,0.1550194592668583,-0.6203227245846324,-0.5313415196159559,-1.1076198906607488,1
-2.9226363947734364,-2.0936494706608877,-1.26650910086315,2.0749921368449558,-0.13140240375117085,-2.1204695772066033,0.14685092111541675,-0.11620123449854594,0.9729548731908813,0.19458595412300417,1
-2.714193772348672,-1.8004222995627517,-1.217019931290421,-0.8088869511279486,1.2310518044369163,-1.3756967552455228,-0.24883747713276463,-1.7382382697133636,0.3573082212446648,-0.8420364515243182,1
-2.0285187927968953,-0.525297141761194,-2.34815470154652,0.10466973595777235,-0.4217862386708474,1.1209890009757981,0.993142404776241,-0.3431400510677684,0.5960118732500908,-0.39192622983437353,1
-2.654608881487217,-0.20966092373724954,1.0118446228849387,0.5462028976246758,0.09358553834206483,-0.7106556122981663,-1.073477167210665,-0.5606983625254607,-0.8405734996003746,-0.42453375464659315,1
-0.1393468796688683,-1.3499120700738174,-1.6523538793895978,-0.1788431079508625,-1.0166582404426592,0.761065653034219,-0.3619362864360482,0.35763828001880166,-0.5855440796367314,0.40105706308855726,1
-2.259618006057597,2.567922512302143,0.21496242451285366,-0.9814432552137696,-0.5203804756724504,1.10340598261486,-0.28863327828444385,1.372116384227476,-0.38282434380810815,-0.46572408521148595,1
-2.162961841545834,2.378295803300019,0.5569525863388697,-0.6946901058790816,0.5362731577318671,-0.11970906018215915,-0.5687100270826987,-0.047848814617477115,-0.07789672486177511,0.9704842350677777,1
-3.6426393908772474,1.1214686980092075,0.9034173890829698,0.6402231681888625,1.5187681558237942,-0.9083292948583314,-0.3248081671305556,0.09434708583461134,-0.528290470541085,0.2394260007180507,1
-2.969571194656281,1.0194363019886938,-0.39467949844397493,-1.9922279653568076,0.13049968525843017,0.700316416035376,-0.7911973179491117,-0.7387514578648304,-0.6116682050228275,-0.5254053338749141,1
-3.2186953255978388,1.0860140405980045,0.6381590092297816,-1.0108806087870852,0.06669146114822891,-0.1357224850314133,-0.1436867920295673,-1.2866683659783642,0.38766053280577106,-0.023019255809063267,1
-3.965051984507878,4.987889739107043,-1.7444787033023545,-0.6601488269795633,0.7801454205197852,0.5356820287148519,2.3257828106886262,-0.42338970131349807,1.0331679396751225,-0.9147167157587469,1
0.3735140777361213,-0.9827157572555197,-0.45490065790651685,0.7016919594547313,0.5913252044506014,2.232408181230519,0.40469513711740673,-0.4081491321396016,2.0864918175225213,0.7198383731111875,1
-3.0744227783513374,3.2332218071703944,0.07528391233077791,1.5284186544188747,-0.3746369334471615,-0.519319553989887,2.100889747292081,-0.008493864393769654,0.20642596552372147,1.6798632400798441,1
-2.2903019202750636,-1.3272522109074116,-0.7522010682656314,-0.21551542087944006,-0.6594107110450568,0.5393432673658846,-1.0358354377190737,0.3633643699596539,0.12557075029335618,-0.5385376028666227,1
-4.215846147621799,3.0427866151586014,1.875794485367842,0.10397091618172576,-1.9854843956333263,0.974318730240582,0.16820206085965334,-1.5050710826773863,0.7972442577156379,0.46692722209500626,1
-5.710417033044387,4.051535189702501,1.7129512122523853,1.0976625149678862,-0.007736328069594794,0.33100112541645893,0.636264978746374,0.9034824319919778,1.449952914622696,0.32110432135212474,1
-3.26305150590775,1.263807982954675,1.4784706753481753,0.8838404697664839,-0.3983847300838289,1.081968649358552,-0.24437801946961868,-1.2565355976169381,0.942914760820302,-0.29385942094719353,1
-5.024881063507917,2.2230043829699158,1.926166920875891,0.607394115470698,0.6702667423413855,0.5527881942758193,-0.28783412568760736,-0.28196365093372533,-0.03759548701073989,-0.6809731230511593,1
-2.225718801287794,-1.2617113797693267,-0.9666022168691958,0.7740574775165375,-0.039131266190825034,0.7657369133749233,0.1820168768712172,-0.5042985881329581,-0.41033504375376717,-0.049824996421581176,1
-3.203560599930926,0.6543843919459528,1.0318784187953864,-0.6706681166216658,-0.7674848769378673,1.79988242669449,-0.06979005600913009,0.934245140103742,-0.09887985627752752,1.6957699386226421,1
-0.5326052554197138,-1.4964662791470953,-0.6093537279053554,-0.8170927010848305,2.144926255610083,1.5571689979123937,-0.28053783111822894,-0.46705806448790427,-0.542390503454358,0.6386419047791863,1
-0.5211482803498113,1.8610176004499153,-0.015238397261316238,-1.324654162494339,0.5037512278827867,1.281067547425945,-0.15034746985191075,0.2551034996205825,-0.3560781780779995,0.9638654663706333,1
-3.238091461001399,2.52769694598957,-2.658014535297509,0.03998713471275606,-0.23755126462021733,1.6093971198275252,0.9973930085144526,-0.8981576002749605,-0.789478115833531,-0.08339537998178292,1
-2.0417875092625795,0.19411082901086618,0.02847111396204612,-0.252905495564159,-1.8650565266958352,-0.8639274353619381,-1.571241372710551,-1.5095689945487871,0.8400618045374261,1.5207335352605331,1
-2.718275786432976,-3.377213292134818,0.0265842391138203,3.371020870111656,-0.02985032532790914,-1.0857249393944917,-0.5789634786010548,0.12626883900313965,-1.4133771320044668,-0.14525674094142627,1
-1.0229095659397232,-2.248325101942265,-3.0197398364793577,-0.9971640237768642,-0.9253166868390778,0.5708770473377387,-0.6911457609184595,0.7663181972008739,0.22182539380177504,-0.6203369658327065,1
-1.8055957715388038,-1.8213127322101286,1.4214183780197869,1.2285902761318785,-1.9881618657013818,0.5189484747314826,-0.24786356704824752,-1.4893772246940475,0.979860472444217,0.42213233721052507,1
-5.964988981853648,-0.2684381353976605,0.9746962869708592,-0.45890183696249887,1.1286142040530236,-1.0906936918283894,-0.07540598257391963,-0.2801609986446206,-0.31435530038775206,-1.4028315574035366,1
